Date,Ticker,Monthly Return
2005-01-01,AMZN,0.11355683972409047
2005-02-01,AMZN,-0.04582210011630672
2005-03-01,AMZN,-0.16690209190968563
2005-04-01,AMZN,-0.038994068975794494
2005-05-01,AMZN,-0.026756859599008087
2005-06-01,AMZN,0.10271908110740902
2005-07-01,AMZN,-0.09835621825032126
2005-08-01,AMZN,0.3652385844876218
2005-09-01,AMZN,-0.06877365082572529
2005-10-01,AMZN,0.09966534784267655
2005-11-01,AMZN,-0.12258197640459179
2005-12-01,AMZN,0.21377257313579645
2006-01-01,AMZN,-0.02897963175521323
2006-02-01,AMZN,-0.07566207257405588
2006-03-01,AMZN,-0.15597996980248008
2006-04-01,AMZN,-0.026400811959158443
2006-05-01,AMZN,-0.042888757020533075
2006-06-01,AMZN,0.013876801769604707
2006-07-01,AMZN,0.10094100217656377
2006-08-01,AMZN,-0.318311336991596
2006-09-01,AMZN,0.2066869890124543
2006-10-01,AMZN,-0.02802273984675452
2006-11-01,AMZN,0.21671531322348114
2006-12-01,AMZN,0.049254510306906196
2007-01-01,AMZN,-0.018015757284198797
2007-02-01,AMZN,0.0
2007-03-01,AMZN,0.003875996213888122
2007-04-01,AMZN,0.040411795834407016
2007-05-01,AMZN,0.5348837895177927
2007-06-01,AMZN,0.1054158294410974
2007-07-01,AMZN,0.015018980316595432
2007-08-01,AMZN,0.11061628856834105
2007-09-01,AMZN,0.06971937846240461
2007-10-01,AMZN,0.12950412167176917
2007-11-01,AMZN,-0.06166355683678637
2007-12-01,AMZN,0.037193296882992
2008-01-01,AMZN,0.05873945880894671
2008-02-01,AMZN,-0.2246233952509893
2008-03-01,AMZN,-0.16347310994249908
2008-04-01,AMZN,0.2285760113408266
2008-05-01,AMZN,0.034680546461594686
2008-06-01,AMZN,0.01096268833295544
2008-07-01,AMZN,-0.0823881084904119
2008-08-01,AMZN,0.028932331029656755
2008-09-01,AMZN,0.07471947181423366
2008-10-01,AMZN,-0.14531379939007483
2008-11-01,AMZN,-0.19847657453571765
2008-12-01,AMZN,-0.2743410742490242
2009-01-01,AMZN,0.34321718866609774
2009-02-01,AMZN,0.12490800533819035
2009-03-01,AMZN,0.013736731605937802
2009-04-01,AMZN,0.18567511612281162
2009-05-01,AMZN,0.07428571576858989
2009-06-01,AMZN,0.05179842977087179
2009-07-01,AMZN,-0.017459416307703868
2009-08-01,AMZN,0.07156870078234023
2009-09-01,AMZN,-0.09469356179343547
2009-10-01,AMZN,0.15007582349435022
2009-11-01,AMZN,0.30536024879334644
2009-12-01,AMZN,0.1654325636128624
2010-01-01,AMZN,-0.03321299822940216
2010-02-01,AMZN,-0.11224796272308701
2010-03-01,AMZN,0.047699199553802085
2010-04-01,AMZN,0.05837475953302884
2010-05-01,AMZN,0.04309231851174422
2010-06-01,AMZN,-0.1036438489322683
2010-07-01,AMZN,-0.09964302216317689
2010-08-01,AMZN,0.08210168303409393
2010-09-01,AMZN,0.1034396293259261
2010-10-01,AMZN,0.16016308846238303
2010-11-01,AMZN,0.05770601219953608
2010-12-01,AMZN,0.08592700924485741
2011-01-01,AMZN,0.043443793176650924
2011-02-01,AMZN,-0.06573664012199076
2011-03-01,AMZN,-0.015513345621958385
2011-04-01,AMZN,0.06309019291417295
2011-05-01,AMZN,0.116915501905972
2011-06-01,AMZN,-0.043690030953295156
2011-07-01,AMZN,0.08882534584821045
2011-08-01,AMZN,0.056470504471830774
2011-09-01,AMZN,-0.03967107629722033
2011-10-01,AMZN,-0.0026347867047729068
2011-11-01,AMZN,0.0005660501120359207
2011-12-01,AMZN,-0.07057990595089203
2012-01-01,AMZN,-0.09181755827050408
2012-02-01,AMZN,0.0024017912009892672
2012-03-01,AMZN,0.0032319495897064066
2012-04-01,AMZN,0.10003336059176537
2012-05-01,AMZN,0.1615248349211693
2012-06-01,AMZN,-0.09485303573476245
2012-07-01,AMZN,0.10133506156837324
2012-08-01,AMZN,0.012079209699565219
2012-09-01,AMZN,0.0680339738005622
2012-10-01,AMZN,0.01666129195707211
2012-11-01,AMZN,-0.07884605749277473
2012-12-01,AMZN,0.07835789562939954
2013-01-01,AMZN,0.027883191301277588
2013-02-01,AMZN,0.02988609353798677
2013-03-01,AMZN,0.0027924303738575684
2013-04-01,AMZN,-0.015541511103340233
2013-05-01,AMZN,-0.0511448102049169
2013-06-01,AMZN,0.07513192501137778
2013-07-01,AMZN,0.05702935307233359
2013-08-01,AMZN,0.08319745474086693
2013-09-01,AMZN,-0.05488104491023715
2013-10-01,AMZN,0.11132278924384775
2013-11-01,AMZN,0.11855429694519959
2013-12-01,AMZN,0.0927576009699318
2014-01-01,AMZN,0.01445325896991112
2014-02-01,AMZN,-0.13021079707779837
2014-03-01,AMZN,0.03937596118188935
2014-04-01,AMZN,-0.04666743077948943
2014-05-01,AMZN,-0.10233535236429714
2014-06-01,AMZN,0.0030855572466952363
2014-07-01,AMZN,0.07625299752453518
2014-08-01,AMZN,-0.07620563674081904
2014-09-01,AMZN,0.11502636813568623
2014-10-01,AMZN,-0.07278458870280013
2014-11-01,AMZN,-0.03698102991417895
2014-12-01,AMZN,0.06633514121348472
2015-01-01,AMZN,-0.05361960960433165
2015-02-01,AMZN,0.18134965134875425
2015-03-01,AMZN,0.05813930851688465
2015-04-01,AMZN,-0.03993156770142692
2015-05-01,AMZN,0.14208927870841404
2015-06-01,AMZN,0.01903659112717282
2015-07-01,AMZN,0.015014373278917859
2015-08-01,AMZN,0.22323327678311955
2015-09-01,AMZN,-0.07193987518439637
2015-10-01,AMZN,0.04869696903114806
2015-11-01,AMZN,0.20669459168921667
2015-12-01,AMZN,0.08070341719414342
2016-01-01,AMZN,-0.06195324459374818
2016-02-01,AMZN,-0.09761538157961003
2016-03-01,AMZN,0.00735895936230091
2016-04-01,AMZN,0.03360733572933361
2016-05-01,AMZN,0.14260658111461577
2016-06-01,AMZN,0.05204354751382834
2016-07-01,AMZN,0.008673420260186804
2016-08-01,AMZN,0.05795944818308274
2016-09-01,AMZN,0.003751196719998351
2016-10-01,AMZN,0.08580113992438121
2016-11-01,AMZN,-0.06134525675782754
2016-12-01,AMZN,-0.05316971369055745
2017-01-01,AMZN,0.01347406616218505
2017-02-01,AMZN,0.10439587860630306
2017-03-01,AMZN,0.02490536471044602
2017-04-01,AMZN,0.04504855792922058
2017-05-01,AMZN,0.06362235990825993
2017-06-01,AMZN,0.05032537751515864
2017-07-01,AMZN,-0.04246200968338265
2017-08-01,AMZN,0.04459667073392781
2017-09-01,AMZN,-0.01800867593833988
2017-10-01,AMZN,-0.019483754555994603
2017-11-01,AMZN,0.1506374929955112
2017-12-01,AMZN,0.05315856584963763
2018-01-01,AMZN,0.02293629588516133
2018-02-01,AMZN,0.16903977980302587
2018-03-01,AMZN,0.0744244692136915
2018-04-01,AMZN,-0.0813284408214009
2018-05-01,AMZN,0.15325907632052327
2018-06-01,AMZN,0.03746545517772848
2018-07-01,AMZN,0.0440074485984705
2018-08-01,AMZN,0.04865845655080925
2018-09-01,AMZN,0.13484539265081574
2018-10-01,AMZN,-0.01723452849077589
2018-11-01,AMZN,-0.16904652896738326
2018-12-01,AMZN,0.06414173900528053
2019-01-01,AMZN,-0.13159289897547533
2019-02-01,AMZN,0.05659045715200062
2019-03-01,AMZN,0.027978840760650936
2019-04-01,AMZN,0.08521712144653315
2019-05-01,AMZN,0.05364921044459825
2019-06-01,AMZN,-0.1144795577863037
2019-07-01,AMZN,0.13558299114963357
2019-08-01,AMZN,-0.03478842707432339
2019-09-01,AMZN,-0.035293125887972066
2019-10-01,AMZN,-0.03027640059864134
2019-11-01,AMZN,0.032143546639593845
2019-12-01,AMZN,-0.0054927518962119
2020-01-01,AMZN,0.06534009301557542
2020-02-01,AMZN,0.05594809080427221
2020-03-01,AMZN,-0.025072317844492376
2020-04-01,AMZN,-0.023670001273680685
2020-05-01,AMZN,0.19832258104766787
2020-06-01,AMZN,0.0809259666667379
2020-07-01,AMZN,0.16497503304885308
2020-08-01,AMZN,0.08100531712118109
2020-09-01,AMZN,0.12443560832990674
2020-10-01,AMZN,-0.07940848336931827
2020-11-01,AMZN,-0.06729667445886833
2020-12-01,AMZN,0.0717594981452665
2021-01-01,AMZN,-0.010387944604957844
2021-02-01,AMZN,0.0490329918293988
2021-03-01,AMZN,-0.05885338702964571
2021-04-01,AMZN,0.004723223909505858
2021-05-01,AMZN,0.07133495816987212
2021-06-01,AMZN,-0.04956163235512778
2021-07-01,AMZN,0.06658694634769446
2021-08-01,AMZN,-0.02956328456997126
2021-09-01,AMZN,0.04428056956226456
2021-10-01,AMZN,-0.05626330977394978
2021-11-01,AMZN,0.010614498968544828
2021-12-01,AMZN,0.037855901290405614
2022-01-01,AMZN,-0.01034642393353924
2022-02-01,AMZN,-0.11273762765578976
2022-03-01,AMZN,-0.0003406126203081561
2022-04-01,AMZN,0.08216114255461915
2022-05-01,AMZN,-0.23881143397914817
2022-06-01,AMZN,-0.022618489093091165
2022-07-01,AMZN,-0.09963512653952056
2022-08-01,AMZN,0.23576124869152681
2022-09-01,AMZN,-0.05591254693072256
2022-10-01,AMZN,-0.09341263080827356
2022-11-01,AMZN,-0.16473935787332405
2022-12-01,AMZN,-0.013327832455060973
2023-01-01,AMZN,-0.1013612597400605
2023-02-01,AMZN,0.22523889419473475
2023-03-01,AMZN,-0.12344273103732706
2023-04-01,AMZN,0.11109911789728355
2023-05-01,AMZN,-0.0035152875449486753
2023-06-01,AMZN,0.20303765773333504
2023-07-01,AMZN,0.06068261612237702
2023-08-01,AMZN,0.01128859781080549
2023-09-01,AMZN,0.04882673366675805
2023-10-01,AMZN,-0.06269902048557685
2023-11-01,AMZN,0.05824187312764262
2023-12-01,AMZN,0.073211669921875
2004-02-01,BKNG,0.02502658208041275
2004-03-01,BKNG,0.20259743329773428
2004-04-01,BKNG,0.16630670787715873
2004-05-01,BKNG,-0.0788888815093507
2004-06-01,BKNG,0.13470029175780152
2004-07-01,BKNG,-0.08043937317715033
2004-08-01,BKNG,-0.08554908767806058
2004-09-01,BKNG,-0.11167295939270006
2004-10-01,BKNG,0.08349150900551705
2004-11-01,BKNG,-0.1247811672425524
2004-12-01,BKNG,0.22661331620747838
2005-01-01,BKNG,-0.032218588276185844
2005-02-01,BKNG,-0.05604729807142428
2005-03-01,BKNG,0.015625065905348068
2005-04-01,BKNG,0.10197815732704907
2005-05-01,BKNG,-0.0011966080568686088
2005-06-01,BKNG,-0.0339457453004125
2005-07-01,BKNG,-0.03885904653088268
2005-08-01,BKNG,0.06924741077732999
2005-09-01,BKNG,-0.15285605764811205
2005-10-01,BKNG,-0.06932572355866229
2005-11-01,BKNG,-0.0030613155393096614
2005-12-01,BKNG,0.2574207900240315
2006-01-01,BKNG,-0.07692308899659894
2006-02-01,BKNG,-0.03439162255805728
2006-03-01,BKNG,0.13424662020961753
2006-04-01,BKNG,-0.004830906624413878
2006-05-01,BKNG,-0.011731377133989862
2006-06-01,BKNG,0.30986488774321064
2006-07-01,BKNG,-0.04781247898561147
2006-08-01,BKNG,-0.14637349644390085
2006-09-01,BKNG,0.2745099042192929
2006-10-01,BKNG,0.10859713925816528
2006-11-01,BKNG,0.10285727537652933
2006-12-01,BKNG,-0.034542263062865564
2007-01-01,BKNG,0.1236902222975611
2007-02-01,BKNG,-0.018194383964307392
2007-03-01,BKNG,0.23141078288846373
2007-04-01,BKNG,0.025959561585777058
2007-05-01,BKNG,0.03813702774969885
2007-06-01,BKNG,0.08742477986589492
2007-07-01,BKNG,0.10946901629435701
2007-08-01,BKNG,-0.08842037838711203
2007-09-01,BKNG,0.3194155582319105
2007-10-01,BKNG,0.08702507122095238
2007-11-01,BKNG,0.02620092163351595
2007-12-01,BKNG,0.2503000126569155
2008-01-01,BKNG,0.005672437530730212
2008-02-01,BKNG,-0.06369304149328636
2008-03-01,BKNG,0.053660691826619145
2008-04-01,BKNG,0.12578063429277475
2008-05-01,BKNG,0.0018750818043304918
2008-06-01,BKNG,0.03532710293865016
2008-07-01,BKNG,-0.13098818876000518
2008-08-01,BKNG,0.011181465515051281
2008-09-01,BKNG,-0.1633808119022384
2008-10-01,BKNG,-0.3368852552291415
2008-11-01,BKNG,-0.19205803625853968
2008-12-01,BKNG,0.19965573355192934
2009-01-01,BKNG,0.2257294000842225
2009-02-01,BKNG,-0.109117111788959
2009-03-01,BKNG,0.2115329573385969
2009-04-01,BKNG,-0.02542475741689798
2009-05-01,BKNG,0.18756189533295964
2009-06-01,BKNG,0.1900052773109675
2009-07-01,BKNG,-0.014698194751012972
2009-08-01,BKNG,0.18744430010039248
2009-09-01,BKNG,0.1157556885785489
2009-10-01,BKNG,0.08444483545784909
2009-11-01,BKNG,0.004758574963332984
2009-12-01,BKNG,0.3211958202252436
2010-01-01,BKNG,0.04264435841144887
2010-02-01,BKNG,-0.08823002707954453
2010-03-01,BKNG,0.16816836008491487
2010-04-01,BKNG,0.0773875237585786
2010-05-01,BKNG,0.04700394943759534
2010-06-01,BKNG,-0.3124350124061883
2010-07-01,BKNG,-0.016107223741956944
2010-08-01,BKNG,0.24913474020003545
2010-09-01,BKNG,0.3494589739218368
2010-10-01,BKNG,0.1009646891942464
2010-11-01,BKNG,0.1072169343325935
2010-12-01,BKNG,0.07769216239868237
2011-01-01,BKNG,0.03197713687254855
2011-02-01,BKNG,0.05274167256265705
2011-03-01,BKNG,0.016669443486549307
2011-04-01,BKNG,0.15412247749993835
2011-05-01,BKNG,0.08134680560818164
2011-06-01,BKNG,-0.08744720061954525
2011-07-01,BKNG,0.034986084212433655
2011-08-01,BKNG,0.026790952595159734
2011-09-01,BKNG,-0.016738996015206342
2011-10-01,BKNG,-0.1587082356325219
2011-11-01,BKNG,0.0970723341110451
2011-12-01,BKNG,-0.0012064293860282183
2012-01-01,BKNG,-0.0067154150157683334
2012-02-01,BKNG,0.10460681390256954
2012-03-01,BKNG,0.18925177447825492
2012-04-01,BKNG,0.12968349849413152
2012-05-01,BKNG,0.0488909590548503
2012-06-01,BKNG,-0.1915726869133202
2012-07-01,BKNG,0.11524968474136066
2012-08-01,BKNG,-0.05563553150748912
2012-09-01,BKNG,-0.0716816882780762
2012-10-01,BKNG,0.046859505319742256
2012-11-01,BKNG,-0.062029999643526734
2012-12-01,BKNG,0.13939609277372633
2013-01-01,BKNG,-0.04402523277710879
2013-02-01,BKNG,0.07387227241561489
2013-03-01,BKNG,0.01467409011460985
2013-04-01,BKNG,0.00020135216404781886
2013-05-01,BKNG,-0.0024433201342668465
2013-06-01,BKNG,0.15641295785331
2013-07-01,BKNG,0.04748187833402917
2013-08-01,BKNG,0.07567239487580313
2013-09-01,BKNG,0.04254989619713356
2013-10-01,BKNG,0.10122703361315821
2013-11-01,BKNG,0.013705676850393589
2013-12-01,BKNG,0.12921602179148994
2014-01-01,BKNG,-0.036230689231822266
2014-02-01,BKNG,-0.027893132938919596
2014-03-01,BKNG,0.20184285617549436
2014-04-01,BKNG,-0.06491364725373217
2014-05-01,BKNG,-0.056554030252981224
2014-06-01,BKNG,0.08317823222999188
2014-07-01,BKNG,-0.025047010248552604
2014-08-01,BKNG,-0.0006978069363197115
2014-09-01,BKNG,0.007223729800354128
2014-10-01,BKNG,-0.09342575967930655
2014-11-01,BKNG,0.0534957515083927
2014-12-01,BKNG,-0.03781327442120608
2015-01-01,BKNG,-0.009660084286033155
2015-02-01,BKNG,-0.1129800788237254
2015-03-01,BKNG,0.23332969707667495
2015-04-01,BKNG,-0.07987827023308958
2015-05-01,BKNG,0.09640730235944273
2015-06-01,BKNG,-0.07439513292492406
2015-07-01,BKNG,-0.013980129719762702
2015-08-01,BKNG,0.07835008680236144
2015-09-01,BKNG,-0.020250273798210094
2015-10-01,BKNG,0.02609926554692854
2015-11-01,BKNG,0.17650037954229902
2015-12-01,BKNG,-0.12588001884730338
2016-01-01,BKNG,-0.028951418107681648
2016-02-01,BKNG,-0.12887723182611988
2016-03-01,BKNG,0.194539366391689
2016-04-01,BKNG,0.0029168591813406586
2016-05-01,BKNG,0.04384848264739971
2016-06-01,BKNG,-0.05800138205082184
2016-07-01,BKNG,-0.0083177620720285
2016-08-01,BKNG,0.06999534859310286
2016-09-01,BKNG,0.04609612058170898
2016-10-01,BKNG,0.04802656852196985
2016-11-01,BKNG,-0.013264004386638772
2016-12-01,BKNG,0.008629763801981882
2017-01-01,BKNG,-0.0014125604875214748
2017-02-01,BKNG,0.06614926186882086
2017-03-01,BKNG,0.10021516016687015
2017-04-01,BKNG,0.023546319177013775
2017-05-01,BKNG,0.05407594023049711
2017-06-01,BKNG,0.011176805958059477
2017-07-01,BKNG,-0.025221840014128638
2017-08-01,BKNG,0.09845217746800983
2017-09-01,BKNG,-0.08582980740301516
2017-10-01,BKNG,0.003593026296541124
2017-11-01,BKNG,0.02992785594841285
2017-12-01,BKNG,-0.09291912122195556
2018-01-01,BKNG,0.028496415013711918
2018-02-01,BKNG,0.06664239247972237
2018-03-01,BKNG,0.0654938913043055
2018-04-01,BKNG,0.0012275576190674542
2018-05-01,BKNG,0.0731364632907332
2018-06-01,BKNG,-0.023148750560432196
2018-07-01,BKNG,-0.03804706329709717
